Date,Close,High,Low,Open,Volume,RSI,BB_Lower,BB_Middle,BB_Upper,SMA_20,SMA_50,SMA_200,ATR
2021-10-15,141.65728759765625,141.71596677210917,140.35651117780878,140.61080749842878,67940300,51.26471761404895,136.13214398981904,139.9799789428711,143.82781389592316,139.9799789428711,143.81619079589845,132.32297046661378,2.6776444095340444
2021-10-18,143.32974243164062,143.61336346297995,140.0142342143523,140.29785524569164,85589200,55.38323446590853,136.04326577335553,140.1565139770508,144.26976218074606,140.1565139770508,143.82421142578124,132.39378231048585,2.74346477925068
2021-10-19,145.49114990234375,145.8921441646938,143.32972068785898,143.77960431394027,76378900,60.078606281867515,135.69108399924798,140.41715774536132,145.14323149147467,140.41715774536132,143.87643768310548,132.49136573791503,2.7305332532589013
2021-10-20,145.98016357421875,146.45940171355207,144.86521446863128,145.43247137126255,58418800,61.07665355823951,135.34738403675172,140.58391189575195,145.8204397547522,140.58391189575195,143.94802947998048,132.58360683441163,2.6493656556443757
2021-10-21,146.19532775878906,146.35181550626882,144.62070524306984,145.54005210514717,61421000,61.53234906827906,135.07187071243567,140.7134994506836,146.35512818893153,140.7134994506836,144.01883850097656,132.6983880996704,2.5837759655534906
2021-10-22,145.42271423339844,146.8799636819581,145.37380993998815,146.40074040762428,58883400,58.867238396571906,134.92982976572827,140.80005645751953,146.6702831493108,140.80005645751953,144.01492645263673,132.788279838562,2.5068029286583458
2021-10-25,145.373779296875,146.08773407498782,144.3761886308666,145.4128937692613,50720600,58.69383975881291,134.78237319005197,140.9599639892578,147.13755478846363,140.9599639892578,144.00592834472656,132.87242679595948,2.4499988082809496
2021-10-26,146.03887939453125,147.5254684740955,145.73567873669694,146.04865428407604,60893400,60.40113045049729,134.85268867906058,141.32232437133788,147.7919600636152,141.32232437133788,143.97072021484374,132.97484188079835,2.4286909724963883
2021-10-27,145.5791778564453,146.43983059903536,145.22708789518356,146.07796575011088,56094900,58.59831446742524,134.9382536467017,141.6167091369629,148.2951646272241,141.6167091369629,143.94450958251954,133.07583442687988,2.341837505831887
2021-10-28,149.21746826171875,149.80427504242536,146.43008755200083,146.52789614386654,100077900,66.99475754280279,134.88463965686256,142.15804748535157,149.4314553138406,142.15804748535157,144.06598114013673,133.1848459625244,2.476356081601326
2021-10-29,146.50830078125,146.6452238271108,143.19279317037723,143.98499185882136,124953200,57.623458021892574,135.1048754615061,142.5076919555664,149.9105084496267,142.5076919555664,144.12661865234375,133.28994888305664,2.729807487005829
2021-11-01,145.686767578125,146.4104973070888,144.55225377378474,145.71610716586716,74588300,55.106168517238366,136.08542867859222,142.9879020690918,149.89037545959138,142.9879020690918,144.1416799926758,133.39955917358398,2.6745388716928344
