Date,Close,High,Low,Open,Volume,RSI,BB_Lower,BB_Middle,BB_Upper,SMA_20,SMA_50,SMA_200,ATR
2022-11-28,56.887264251708984,57.25017932697512,56.760243802313454,56.87818938472493,12267500,69.12838885877247,52.62717786993448,55.008263206481935,57.38934854302939,55.008263206481935,53.039437789916995,55.3777294921875,0.8321503300612239
2022-11-29,56.68767166137695,56.76932817765025,56.23402511786941,56.72396421550919,10969600,66.74352553758239,52.662455765160786,55.1275728225708,57.59268987998081,55.1275728225708,53.084621047973634,55.39363958358765,0.81937095835776
2022-11-30,58.122215270996094,58.18617592643453,56.4226813165593,56.66024896738858,30433900,73.7524305807181,52.58901720231037,55.32813606262207,58.06725492293377,55.32813606262207,53.16012847900391,55.414991817474366,0.8868083647070409
2022-12-01,58.286685943603516,58.57907850429602,57.95774344142588,58.1222146925147,12001400,74.4181112883165,52.705066906798855,55.574575424194336,58.44408394158982,55.574575424194336,53.24799812316895,55.4361457824707,0.867845985307408
2022-12-02,58.798370361328125,58.95370238208045,57.93033191953486,58.122213881262155,13643500,76.42161154584285,52.8468482628345,55.84796028137207,58.849072299909636,55.84796028137207,53.348641891479495,55.45990255355835,0.8789548769178683
2022-12-05,57.99428939819336,58.29581768074237,57.80240396137778,57.939464489732615,9185100,67.47821195803712,53.07901501197438,56.0593656539917,59.03971629600902,56.0593656539917,53.44518020629883,55.47422536849976,0.8873128431136521
2022-12-06,57.966880798339844,58.36892319468435,57.77499882859052,58.03998068334588,10099500,67.1895696048588,53.32949092565009,56.258966255187985,59.18844158472588,56.258966255187985,53.55441696166992,55.48654748916626,0.8663565227097861
2022-12-07,58.05825424194336,58.22272549361074,57.79327239363545,57.97601861610968,12307600,67.68582741628514,53.60921967931172,56.45814609527588,59.30707251124004,56.45814609527588,53.69251846313477,55.50048015594482,0.8351491345187889
2022-12-08,58.30495834350586,58.341504797785284,57.884641006148456,58.113072901966866,9946200,69.0470781909662,54.14165284374285,56.707313537597656,59.272974231452466,56.707313537597656,53.82466667175293,55.51870809555054,0.8081287521987072
2022-12-09,57.6927604675293,58.33237048865284,57.64707478436208,58.12221355760831,13914900,62.06055815389649,54.3234565699574,56.83015193939209,59.336847308826776,56.83015193939209,53.95201057434082,55.5386674118042,0.7993549628556886
2022-12-12,58.451148986816406,58.48769892316909,57.57396794232088,57.83894975248717,11647900,66.5728718523136,54.43241169012238,56.97094917297363,59.50948665582489,56.97094917297363,54.10450263977051,55.5520352935791,0.8075246786053359
2022-12-13,58.46943664550781,59.11817898580864,58.29582615294811,59.01766838182029,17521600,66.67579644732861,54.67375005036541,57.13942623138428,59.60510241240314,57.13942623138428,54.24592842102051,55.56820135116577,0.8085838325022259
2022-12-14,58.46943664550781,59.07249678384334,58.08566920169727,58.65218288134166,12826700,66.67579644732862,54.98735625134153,57.31243953704834,59.63752282275515,57.31243953704834,54.384995193481444,55.58556552886963,0.8213155291455517
2022-12-15,57.66535186767578,58.37805831086244,57.09884170733751,58.10394071622098,12212300,57.62756917193047,55.40084606049709,57.45023899078369,59.49963192107029,57.45023899078369,54.51777908325195,55.59686805725098,0.8605497733346357
2022-12-16,57.336402893066406,57.692756074467724,56.95263900097081,57.336402893066406,33631500,54.376558564226464,55.82233274778871,57.56297149658203,59.30361024537535,57.56297149658203,54.66594062805176,55.60634838104248,0.8519474374920071
2022-12-19,57.41864013671875,57.93946456822225,57.08056191473793,57.409504394759935,10919700,55.059139511208485,56.2037505849457,57.66030921936035,59.116867853775,57.66030921936035,54.825182876586915,55.615796146392825,0.8524442386418195
2022-12-20,57.37295913696289,57.70190164382427,57.336409194957334,57.400369850669904,10286500,54.570737235492764,56.382177440399445,57.71271991729736,59.04326239419528,57.71271991729736,54.985688858032226,55.63162715911865,0.8176619674557537
2022-12-21,58.29582595825195,58.52426136647724,57.628805162441466,57.628805162441466,10411300,61.91985161923805,56.5551370827284,57.799025535583496,59.04291398843859,57.799025535583496,55.16301887512207,55.66281087875366,0.84149341505604
2022-12-22,57.87550735473633,58.10393925880687,57.245036554315554,57.948603751529895,9666700,57.36794956202125,56.69095076997645,57.85161304473877,59.012275319501086,57.85161304473877,55.319966354370116,55.690561809539794,0.8564431287282953
2022-12-23,58.3140983581543,58.3597840435464,57.7475881909847,58.02170578893164,6463300,60.621018529155855,56.83722607332965,57.92340793609619,59.00958979886273,57.92340793609619,55.472439193725585,55.72529800415039,0.8389968945204728
2022-12-27,58.670448303222656,58.743548184237795,58.213584503660556,58.41460569085802,7320700,63.08566035334059,56.990369163487294,58.012567138671876,59.03476511385646,58.012567138671876,55.64818885803223,55.76163850784302,0.8169230932943433
2022-12-28,58.085655212402344,59.07248255688184,58.012558827029984,58.89887210613432,7159400,56.80264508934561,57.26067322271657,58.08246631622315,58.904259409729725,58.08246631622315,55.79935913085937,55.79031543731689,0.8342802817879509
2022-12-29,58.43288803100586,58.61563427099855,58.20445610241365,58.29582747961269,7169300,59.388978953013094,57.26216396992161,58.09799995422363,58.933835938525654,58.09799995422363,55.94386474609375,55.81589952468872,0.8125444799359614
2022-12-30,58.122215270996094,58.405468606339355,57.720172881846736,58.405468606339355,7650200,56.14974501895314,57.258302979990205,58.08977642059326,58.921249861196316,58.08977642059326,56.09086692810059,55.84064567565918,0.8054138133923662
